book,chapter,word,value,sentiment
halfBloodPrince,21,intriguing,NA,TRUE
halfBloodPrince,21,enemies,-2,FALSE
halfBloodPrince,21,itching,NA,FALSE
halfBloodPrince,21,fire,-2,NA
halfBloodPrince,21,excitement,3,TRUE
halfBloodPrince,21,panicked,-3,FALSE
halfBloodPrince,21,ready,NA,TRUE
halfBloodPrince,21,confident,2,TRUE
halfBloodPrince,21,ready,NA,TRUE
halfBloodPrince,21,trouble,-2,FALSE
halfBloodPrince,21,disappear,-1,NA
halfBloodPrince,21,wasted,-2,FALSE
halfBloodPrince,21,worrying,-3,FALSE
halfBloodPrince,21,struggling,-2,FALSE
halfBloodPrince,21,viciously,NA,FALSE
halfBloodPrince,21,difficult,-1,FALSE
halfBloodPrince,21,disagreed,NA,FALSE
halfBloodPrince,21,care,2,NA
halfBloodPrince,21,stupid,-2,FALSE
halfBloodPrince,21,curse,-1,FALSE
halfBloodPrince,21,illegal,-3,FALSE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,wrong,-2,FALSE
halfBloodPrince,21,belligerent,NA,FALSE
halfBloodPrince,21,hard,-1,FALSE
halfBloodPrince,21,charm,3,TRUE
halfBloodPrince,21,struck,-1,FALSE
halfBloodPrince,21,love,3,TRUE
halfBloodPrince,21,sinking,NA,FALSE
halfBloodPrince,21,fell,NA,FALSE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,fire,-2,NA
halfBloodPrince,21,crack,NA,FALSE
halfBloodPrince,21,shriek,NA,FALSE
halfBloodPrince,21,master,NA,TRUE
halfBloodPrince,21,crack,NA,FALSE
halfBloodPrince,21,cozy,NA,TRUE
halfBloodPrince,21,helping,2,TRUE
halfBloodPrince,21,resentful,-2,FALSE
halfBloodPrince,21,shocked,-2,FALSE
halfBloodPrince,21,touchy,NA,FALSE
halfBloodPrince,21,proudly,2,NA
halfBloodPrince,21,indignant,-2,FALSE
halfBloodPrince,21,master,NA,TRUE
halfBloodPrince,21,pure,NA,TRUE
halfBloodPrince,21,fine,2,TRUE
halfBloodPrince,21,mistress,NA,FALSE
halfBloodPrince,21,bad,-3,FALSE
halfBloodPrince,21,angrily,NA,FALSE
halfBloodPrince,21,bad,-3,FALSE
halfBloodPrince,21,cozy,NA,TRUE
halfBloodPrince,21,fire,-2,NA
halfBloodPrince,21,unexpected,NA,FALSE
halfBloodPrince,21,fast,NA,TRUE
halfBloodPrince,21,struggled,-2,FALSE
halfBloodPrince,21,limp,NA,FALSE
halfBloodPrince,21,ill,-2,NA
halfBloodPrince,21,masters,NA,TRUE
halfBloodPrince,21,cozy,NA,TRUE
halfBloodPrince,21,defiantly,NA,FALSE
halfBloodPrince,21,master,NA,TRUE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,love,3,TRUE
halfBloodPrince,21,fast,NA,TRUE
halfBloodPrince,21,furious,-3,FALSE
halfBloodPrince,21,master,NA,TRUE
halfBloodPrince,21,variety,NA,TRUE
halfBloodPrince,21,cutting,-1,NA
halfBloodPrince,21,breaking,NA,FALSE
halfBloodPrince,21,keen,1,TRUE
halfBloodPrince,21,avoid,-1,NA
halfBloodPrince,21,variety,NA,TRUE
halfBloodPrince,21,hard,-1,FALSE
halfBloodPrince,21,advanced,1,TRUE
halfBloodPrince,21,magic,NA,TRUE
halfBloodPrince,21,eagerly,NA,TRUE
halfBloodPrince,21,impossible,NA,FALSE
halfBloodPrince,21,slowly,NA,FALSE
halfBloodPrince,21,stupid,-2,FALSE
halfBloodPrince,21,dismissively,NA,FALSE
halfBloodPrince,21,brilliantly,NA,TRUE
halfBloodPrince,21,kindly,NA,TRUE
halfBloodPrince,21,grateful,3,TRUE
halfBloodPrince,21,averted,-1,NA
halfBloodPrince,21,huge,1,NA
halfBloodPrince,21,pretend,-1,FALSE
halfBloodPrince,21,happily,NA,TRUE
halfBloodPrince,21,enthusiastically,NA,TRUE
halfBloodPrince,21,free,1,TRUE
halfBloodPrince,21,cornered,-2,NA
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,variety,NA,TRUE
halfBloodPrince,21,trust,1,TRUE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,weird,-2,FALSE
halfBloodPrince,21,frowning,-1,NA
halfBloodPrince,21,fire,-2,NA
halfBloodPrince,21,god,1,NA
halfBloodPrince,21,stupid,-2,FALSE
halfBloodPrince,21,dungeon,NA,FALSE
halfBloodPrince,21,stole,NA,FALSE
halfBloodPrince,21,slug,NA,FALSE
halfBloodPrince,21,variety,NA,TRUE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,fire,-2,NA
halfBloodPrince,21,stupid,-2,FALSE
halfBloodPrince,21,lurking,-1,FALSE
halfBloodPrince,21,missed,-2,FALSE
halfBloodPrince,21,ha,2,NA
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,happy,3,TRUE
halfBloodPrince,21,dark,NA,FALSE
halfBloodPrince,21,dark,NA,FALSE
halfBloodPrince,21,skeptically,NA,FALSE
halfBloodPrince,21,harm,-2,FALSE
halfBloodPrince,21,excited,3,TRUE
halfBloodPrince,21,forget,-1,NA
halfBloodPrince,21,feeling,1,NA
halfBloodPrince,21,disgruntled,NA,FALSE
halfBloodPrince,21,dreams,1,NA
halfBloodPrince,21,fell,NA,FALSE
halfBloodPrince,21,broken,-1,FALSE
halfBloodPrince,21,disturbed,-2,FALSE
halfBloodPrince,21,anticipation,1,NA
halfBloodPrince,21,free,1,TRUE
halfBloodPrince,21,dark,NA,FALSE
halfBloodPrince,21,determined,2,NA
halfBloodPrince,21,irritated,-3,FALSE
halfBloodPrince,21,stop,-1,NA
halfBloodPrince,21,messing,NA,FALSE
halfBloodPrince,21,appeal,NA,TRUE
halfBloodPrince,21,gag,-2,NA
halfBloodPrince,21,dead,-3,FALSE
halfBloodPrince,21,arrested,-3,NA
halfBloodPrince,21,horrible,-3,FALSE
halfBloodPrince,21,arrested,-3,NA
halfBloodPrince,21,kill,-3,FALSE
halfBloodPrince,21,curse,-1,FALSE
halfBloodPrince,21,empty,-1,NA
halfBloodPrince,21,bothered,-2,FALSE
halfBloodPrince,21,reached,1,NA
halfBloodPrince,21,chances,2,NA
halfBloodPrince,21,complicated,NA,FALSE
halfBloodPrince,21,pretending,-1,NA
halfBloodPrince,21,accomplished,2,TRUE
halfBloodPrince,21,excitement,3,TRUE
halfBloodPrince,21,solid,2,TRUE
halfBloodPrince,21,unyielding,NA,FALSE
halfBloodPrince,21,wrong,-2,FALSE
halfBloodPrince,21,hard,-1,FALSE
halfBloodPrince,21,irritably,NA,FALSE
halfBloodPrince,21,fine,2,TRUE
halfBloodPrince,21,hard,-1,FALSE
halfBloodPrince,21,hard,-1,FALSE
halfBloodPrince,21,screamed,-2,NA
halfBloodPrince,21,forced,-1,NA
halfBloodPrince,21,concede,NA,FALSE
halfBloodPrince,21,annoyed,-2,FALSE
halfBloodPrince,21,dark,NA,FALSE
halfBloodPrince,21,coldly,NA,FALSE
halfBloodPrince,21,neat,NA,TRUE
halfBloodPrince,21,hope,2,NA
halfBloodPrince,21,curse,-1,FALSE
halfBloodPrince,21,ghost,-1,NA
halfBloodPrince,21,bored,-2,FALSE
halfBloodPrince,21,smelly,NA,FALSE
halfBloodPrince,21,sneak,NA,FALSE
halfBloodPrince,21,upset,-2,FALSE
halfBloodPrince,21,arrest,-2,NA
halfBloodPrince,21,ghost,-1,NA
halfBloodPrince,21,hastily,NA,FALSE
halfBloodPrince,21,transparent,NA,TRUE
halfBloodPrince,21,interrupted,-2,NA
halfBloodPrince,21,easy,1,TRUE
halfBloodPrince,21,magical,NA,TRUE
halfBloodPrince,21,wasted,-2,FALSE
halfBloodPrince,21,transparent,NA,TRUE
halfBloodPrince,21,boiling,NA,FALSE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,transparent,NA,TRUE
halfBloodPrince,21,dead,-3,FALSE
halfBloodPrince,21,solid,2,TRUE
halfBloodPrince,21,corpse,-1,NA
halfBloodPrince,21,dark,NA,FALSE
halfBloodPrince,21,alive,1,NA
halfBloodPrince,21,puppet,NA,FALSE
halfBloodPrince,21,ghost,-1,NA
halfBloodPrince,21,trust,1,TRUE
halfBloodPrince,21,wisely,NA,TRUE
halfBloodPrince,21,transparent,NA,TRUE
halfBloodPrince,21,dark,NA,FALSE
halfBloodPrince,21,solid,2,TRUE
halfBloodPrince,21,excuse,-1,FALSE
halfBloodPrince,21,instantly,NA,TRUE
halfBloodPrince,21,sophisticated,2,TRUE
halfBloodPrince,21,solid,2,TRUE
halfBloodPrince,21,furiously,NA,FALSE
halfBloodPrince,21,leave,-1,NA
halfBloodPrince,21,curse,-1,FALSE
halfBloodPrince,21,subdued,NA,FALSE
halfBloodPrince,21,mysteriously,NA,FALSE
halfBloodPrince,21,abused,-3,FALSE
halfBloodPrince,21,irritate,-3,FALSE
halfBloodPrince,21,cracked,NA,FALSE
halfBloodPrince,21,worth,2,TRUE
halfBloodPrince,21,hang,NA,FALSE
halfBloodPrince,21,stupid,-2,FALSE
halfBloodPrince,21,postpone,-1,NA
halfBloodPrince,21,ghost,-1,NA
halfBloodPrince,21,reproachful,NA,FALSE
halfBloodPrince,21,careful,2,NA
halfBloodPrince,21,sulky,-2,NA
halfBloodPrince,21,shrug,NA,FALSE
halfBloodPrince,21,amused,3,NA
halfBloodPrince,21,defiantly,NA,FALSE
halfBloodPrince,21,sensitive,NA,TRUE
halfBloodPrince,21,bully,-2,FALSE
halfBloodPrince,21,lonely,-2,FALSE
halfBloodPrince,21,afraid,-2,FALSE
halfBloodPrince,21,cry,-1,FALSE
halfBloodPrince,21,crying,-2,NA
halfBloodPrince,21,leaky,NA,FALSE
halfBloodPrince,21,promised,1,TRUE
halfBloodPrince,21,grave,-2,NA
halfBloodPrince,21,rage,-2,FALSE
halfBloodPrince,21,goading,NA,FALSE
halfBloodPrince,21,fresh,1,TRUE
halfBloodPrince,21,jealous,-2,FALSE
halfBloodPrince,21,ready,NA,TRUE
halfBloodPrince,21,missed,-2,FALSE
halfBloodPrince,21,fine,2,TRUE
halfBloodPrince,21,assault,NA,FALSE
halfBloodPrince,21,straight,1,NA
halfBloodPrince,21,perfectly,3,TRUE
halfBloodPrince,21,true,2,NA
halfBloodPrince,21,lagged,-2,FALSE
halfBloodPrince,21,tempt,NA,TRUE
halfBloodPrince,21,master,NA,TRUE
halfBloodPrince,21,dungeon,NA,FALSE
halfBloodPrince,21,fast,NA,TRUE
halfBloodPrince,21,stifled,-1,NA
halfBloodPrince,21,luck,3,TRUE
halfBloodPrince,21,determined,2,NA
halfBloodPrince,21,swear,-2,NA
halfBloodPrince,21,carefully,2,NA
halfBloodPrince,21,dungeons,NA,FALSE
halfBloodPrince,21,worried,-3,FALSE
halfBloodPrince,21,reached,1,NA
halfBloodPrince,21,creep,NA,FALSE
halfBloodPrince,21,slowly,NA,FALSE
halfBloodPrince,21,kindly,NA,TRUE
halfBloodPrince,21,helped,NA,TRUE
halfBloodPrince,21,pretty,1,TRUE
halfBloodPrince,21,scream,-2,FALSE
halfBloodPrince,21,terror,-3,FALSE
halfBloodPrince,21,stopped,-1,NA
halfBloodPrince,21,laughing,1,NA
halfBloodPrince,21,frozen,NA,FALSE
halfBloodPrince,21,unwelcome,NA,FALSE
halfBloodPrince,21,daring,2,TRUE
halfBloodPrince,21,agreeable,2,TRUE
halfBloodPrince,21,feeling,1,NA
halfBloodPrince,21,hopeful,2,TRUE
halfBloodPrince,21,frustrated,-2,FALSE
halfBloodPrince,21,losing,-3,FALSE
halfBloodPrince,21,patience,NA,TRUE
halfBloodPrince,21,broken,-1,FALSE
halfBloodPrince,21,astonishment,NA,TRUE
halfBloodPrince,21,scrambling,NA,FALSE
halfBloodPrince,21,lying,NA,FALSE
halfBloodPrince,21,terrible,-3,FALSE
halfBloodPrince,21,thinner,NA,TRUE
halfBloodPrince,21,bruised,NA,FALSE
halfBloodPrince,21,rumors,NA,FALSE
halfBloodPrince,21,hurt,-2,FALSE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,kill,-3,FALSE
halfBloodPrince,21,tears,-2,NA
halfBloodPrince,21,miss,-2,FALSE
halfBloodPrince,21,abruptly,NA,FALSE
halfBloodPrince,21,hollow,NA,FALSE
halfBloodPrince,21,feeling,1,NA
halfBloodPrince,21,abandon,-2,NA
halfBloodPrince,21,leave,-1,NA
halfBloodPrince,21,afraid,-2,FALSE
halfBloodPrince,21,leave,-1,NA
halfBloodPrince,21,enthusiastically,NA,TRUE
halfBloodPrince,21,perfect,3,TRUE
halfBloodPrince,21,perfect,3,TRUE
halfBloodPrince,21,desperation,NA,FALSE
halfBloodPrince,21,hell,-4,FALSE
halfBloodPrince,21,yeah,1,NA
halfBloodPrince,21,losing,-3,FALSE
halfBloodPrince,21,odd,-2,FALSE
halfBloodPrince,21,concerned,NA,FALSE
halfBloodPrince,21,tentatively,NA,FALSE
halfBloodPrince,21,strange,-1,FALSE
halfBloodPrince,21,love,3,TRUE
halfBloodPrince,21,crying,-2,NA
halfBloodPrince,21,slowly,NA,FALSE
halfBloodPrince,21,mashed,NA,FALSE
halfBloodPrince,21,funny,4,FALSE
halfBloodPrince,21,lost,-3,FALSE
halfBloodPrince,21,wisely,NA,TRUE
halfBloodPrince,21,upset,-2,FALSE
halfBloodPrince,21,doubt,-1,FALSE
halfBloodPrince,21,laugh,1,NA
halfBloodPrince,21,joke,2,FALSE
halfBloodPrince,22,bright,1,TRUE
halfBloodPrince,22,thwarted,-2,NA
halfBloodPrince,22,lead,NA,TRUE
halfBloodPrince,22,forget,-1,NA
halfBloodPrince,22,magic,NA,TRUE
halfBloodPrince,22,mistakes,-2,FALSE
halfBloodPrince,22,avoid,-1,NA
halfBloodPrince,22,soothing,3,NA
halfBloodPrince,22,nerves,-1,NA
halfBloodPrince,22,hide,-1,NA
halfBloodPrince,22,difficult,-1,FALSE
halfBloodPrince,22,dear,2,NA
halfBloodPrince,22,died,-3,FALSE
halfBloodPrince,22,favorite,2,TRUE
halfBloodPrince,22,incredulous,NA,FALSE
halfBloodPrince,22,furiously,NA,FALSE
halfBloodPrince,22,cry,-1,FALSE
halfBloodPrince,22,horrible,-3,FALSE
halfBloodPrince,22,leave,-1,NA
halfBloodPrince,22,trouble,-2,FALSE
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,improved,2,TRUE
halfBloodPrince,22,tears,-2,NA
halfBloodPrince,22,fallen,-2,FALSE
halfBloodPrince,22,fast,NA,TRUE
halfBloodPrince,22,pointless,NA,FALSE
halfBloodPrince,22,detention,-2,NA
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,relieved,2,NA
halfBloodPrince,22,empty,-1,NA
halfBloodPrince,22,lucky,3,TRUE
halfBloodPrince,22,bitterly,-2,FALSE
halfBloodPrince,22,lucky,3,TRUE
halfBloodPrince,22,lucky,3,TRUE
halfBloodPrince,22,lucky,3,TRUE
halfBloodPrince,22,stunned,-2,TRUE
halfBloodPrince,22,demanded,-1,NA
halfBloodPrince,22,incredulously,NA,FALSE
halfBloodPrince,22,golden,NA,TRUE
halfBloodPrince,22,vague,-2,FALSE
halfBloodPrince,22,splitting,NA,FALSE
halfBloodPrince,22,happy,3,TRUE
halfBloodPrince,22,dreams,1,NA
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,graceful,NA,TRUE
halfBloodPrince,22,stop,-1,NA
halfBloodPrince,22,sick,-2,FALSE
halfBloodPrince,22,hide,-1,NA
halfBloodPrince,22,impatiently,NA,FALSE
halfBloodPrince,22,cool,1,TRUE
halfBloodPrince,22,happy,3,TRUE
halfBloodPrince,22,happy,3,TRUE
halfBloodPrince,22,losing,-3,FALSE
halfBloodPrince,22,honest,2,TRUE
halfBloodPrince,22,attacked,-1,NA
halfBloodPrince,22,rumor,NA,FALSE
halfBloodPrince,22,refused,-2,FALSE
halfBloodPrince,22,death,-2,FALSE
halfBloodPrince,22,died,-3,FALSE
halfBloodPrince,22,save,2,NA
halfBloodPrince,22,died,-3,FALSE
halfBloodPrince,22,shocked,-2,FALSE
halfBloodPrince,22,kill,-3,FALSE
halfBloodPrince,22,kill,-3,FALSE
halfBloodPrince,22,unusually,NA,FALSE
halfBloodPrince,22,grave,-2,NA
halfBloodPrince,22,rumor,NA,FALSE
halfBloodPrince,22,maniac,NA,FALSE
halfBloodPrince,22,likes,2,TRUE
halfBloodPrince,22,attacking,-1,NA
halfBloodPrince,22,angrily,NA,FALSE
halfBloodPrince,22,bleakly,NA,FALSE
halfBloodPrince,22,stopping,-1,NA
halfBloodPrince,22,dreadful,-3,FALSE
halfBloodPrince,22,terrified,-3,NA
halfBloodPrince,22,fine,2,TRUE
halfBloodPrince,22,luck,3,TRUE
halfBloodPrince,22,significant,1,TRUE
halfBloodPrince,22,dungeons,NA,FALSE
halfBloodPrince,22,fun,4,TRUE
halfBloodPrince,22,amusing,NA,TRUE
halfBloodPrince,22,crack,NA,FALSE
halfBloodPrince,22,smile,2,TRUE
halfBloodPrince,22,amusing,NA,TRUE
halfBloodPrince,22,irritably,NA,FALSE
halfBloodPrince,22,advanced,1,TRUE
halfBloodPrince,22,sulky,-2,NA
halfBloodPrince,22,waste,-1,FALSE
halfBloodPrince,22,top,2,TRUE
halfBloodPrince,22,thinner,NA,TRUE
halfBloodPrince,22,excitement,3,TRUE
halfBloodPrince,22,superiority,NA,TRUE
halfBloodPrince,22,swagger,NA,FALSE
halfBloodPrince,22,openly,NA,TRUE
halfBloodPrince,22,badly,-3,FALSE
halfBloodPrince,22,cheered,2,NA
halfBloodPrince,22,advanced,1,TRUE
halfBloodPrince,22,euphoria,3,TRUE
halfBloodPrince,22,struck,-1,FALSE
halfBloodPrince,22,prepared,1,NA
halfBloodPrince,22,wonderful,4,TRUE
halfBloodPrince,22,sunshine,2,NA
halfBloodPrince,22,euphoria,3,TRUE
halfBloodPrince,22,smell,NA,FALSE
halfBloodPrince,22,unorthodox,NA,FALSE
halfBloodPrince,22,inspiration,2,TRUE
halfBloodPrince,22,excessive,NA,FALSE
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,relieved,2,NA
halfBloodPrince,22,grumpy,NA,FALSE
halfBloodPrince,22,determined,2,NA
halfBloodPrince,22,outshine,NA,TRUE
halfBloodPrince,22,sour,NA,FALSE
halfBloodPrince,22,solution,1,NA
halfBloodPrince,22,empty,-1,NA
halfBloodPrince,22,fast,NA,TRUE
halfBloodPrince,22,desperately,-3,FALSE
halfBloodPrince,22,disappointed,-2,FALSE
halfBloodPrince,22,dungeon,NA,FALSE
halfBloodPrince,22,slowly,NA,FALSE
halfBloodPrince,22,cried,-2,NA
halfBloodPrince,22,failed,-2,FALSE
halfBloodPrince,22,unlucky,NA,FALSE
halfBloodPrince,22,joy,3,TRUE
halfBloodPrince,22,bad,-3,FALSE
halfBloodPrince,22,luck,3,TRUE
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,grumpily,NA,FALSE
halfBloodPrince,22,matters,1,NA
halfBloodPrince,22,soothingly,NA,TRUE
halfBloodPrince,22,harsh,-2,FALSE
halfBloodPrince,22,cheerful,2,TRUE
halfBloodPrince,22,demanded,-1,NA
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,worth,2,TRUE
halfBloodPrince,22,feeling,1,NA
halfBloodPrince,22,wrong,-2,FALSE
halfBloodPrince,22,laughing,1,NA
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,sunk,NA,FALSE
halfBloodPrince,22,forbid,NA,FALSE
halfBloodPrince,22,carefully,2,NA
halfBloodPrince,22,carefully,2,NA
halfBloodPrince,22,slowly,NA,FALSE
halfBloodPrince,22,exhilarating,3,TRUE
halfBloodPrince,22,opportunity,2,NA
halfBloodPrince,22,stole,NA,FALSE
halfBloodPrince,22,positively,2,TRUE
halfBloodPrince,22,easy,1,TRUE
halfBloodPrince,22,smiling,2,TRUE
halfBloodPrince,22,confidence,2,TRUE
halfBloodPrince,22,excellent,3,TRUE
halfBloodPrince,22,excellent,3,TRUE
halfBloodPrince,22,aghast,-2,FALSE
halfBloodPrince,22,feeling,1,NA
halfBloodPrince,22,feeling,1,NA
halfBloodPrince,22,stunned,-2,TRUE
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,positively,2,TRUE
halfBloodPrince,22,alarmed,-2,FALSE
halfBloodPrince,22,anxiously,NA,FALSE
halfBloodPrince,22,insanity,-2,FALSE
halfBloodPrince,22,laughed,1,NA
halfBloodPrince,22,alarmed,-2,FALSE
halfBloodPrince,22,trust,1,TRUE
halfBloodPrince,22,accidentally,-2,NA
halfBloodPrince,22,annoyed,-2,FALSE
halfBloodPrince,22,perfectly,3,TRUE
halfBloodPrince,22,angry,-3,FALSE
halfBloodPrince,22,feeling,1,NA
halfBloodPrince,22,elation,3,TRUE
halfBloodPrince,22,creep,NA,FALSE
halfBloodPrince,22,luckiest,NA,TRUE
halfBloodPrince,22,illuminating,NA,TRUE
halfBloodPrince,22,reached,1,NA
halfBloodPrince,22,forgotten,-1,NA
halfBloodPrince,22,smell,NA,FALSE
halfBloodPrince,22,clean,2,TRUE
halfBloodPrince,22,reached,1,NA
halfBloodPrince,22,pleasant,3,TRUE
halfBloodPrince,22,strictly,NA,FALSE
halfBloodPrince,22,pleased,3,TRUE
halfBloodPrince,22,feeling,1,NA
halfBloodPrince,22,peace,2,TRUE
halfBloodPrince,22,agree,1,NA
halfBloodPrince,22,efficacious,NA,TRUE
halfBloodPrince,22,agree,1,NA
halfBloodPrince,22,warmly,NA,TRUE
halfBloodPrince,22,darkness,-1,FALSE
halfBloodPrince,22,invisible,NA,FALSE
halfBloodPrince,22,desire,1,NA
halfBloodPrince,22,flourish,NA,TRUE
halfBloodPrince,22,stopping,-1,NA
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,wary,NA,FALSE
halfBloodPrince,22,forgotten,-1,NA
halfBloodPrince,22,delighted,3,TRUE
halfBloodPrince,22,scowl,NA,FALSE
halfBloodPrince,22,concerned,NA,FALSE
halfBloodPrince,22,proper,NA,TRUE
halfBloodPrince,22,pretty,1,TRUE
halfBloodPrince,22,upset,-2,FALSE
halfBloodPrince,22,trouble,-2,FALSE
halfBloodPrince,22,promise,1,TRUE
halfBloodPrince,22,dreadful,-3,FALSE
halfBloodPrince,22,rumors,NA,FALSE
halfBloodPrince,22,true,2,NA
halfBloodPrince,22,died,-3,FALSE
halfBloodPrince,22,devastated,-2,FALSE
halfBloodPrince,22,droopy,-2,NA
halfBloodPrince,22,venom,NA,FALSE
halfBloodPrince,22,valuable,NA,TRUE
halfBloodPrince,22,died,-3,FALSE
halfBloodPrince,22,insensitive,-2,FALSE
halfBloodPrince,22,upset,-2,FALSE
halfBloodPrince,22,impossible,NA,FALSE
halfBloodPrince,22,venom,NA,FALSE
halfBloodPrince,22,alive,1,NA
halfBloodPrince,22,awful,-3,FALSE
halfBloodPrince,22,waste,-1,FALSE
halfBloodPrince,22,convincing,NA,TRUE
halfBloodPrince,22,pleased,3,TRUE
halfBloodPrince,22,poor,-2,FALSE
halfBloodPrince,22,exuberant,4,TRUE
halfBloodPrince,22,delighted,3,TRUE
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,matter,1,NA
halfBloodPrince,22,sob,NA,FALSE
halfBloodPrince,22,swollen,NA,FALSE
halfBloodPrince,22,reach,1,NA
halfBloodPrince,22,won,3,TRUE
halfBloodPrince,22,honest,2,TRUE
halfBloodPrince,22,painful,NA,FALSE
halfBloodPrince,22,ease,2,TRUE
halfBloodPrince,22,stopped,-1,NA
halfBloodPrince,22,easy,1,TRUE
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,nice,3,TRUE
halfBloodPrince,22,proper,NA,TRUE
halfBloodPrince,22,broke,-1,FALSE
halfBloodPrince,22,trouble,-2,FALSE
halfBloodPrince,22,alarmed,-2,FALSE
halfBloodPrince,22,fault,NA,FALSE
halfBloodPrince,22,pay,-1,NA
halfBloodPrince,22,suitable,NA,TRUE
halfBloodPrince,22,astonished,2,TRUE
halfBloodPrince,22,nice,3,TRUE
halfBloodPrince,22,ample,NA,TRUE
halfBloodPrince,22,horrible,-3,FALSE
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,lying,NA,FALSE
halfBloodPrince,22,tangled,NA,FALSE
halfBloodPrince,22,choked,-2,NA
halfBloodPrince,22,grave,-2,NA
halfBloodPrince,22,nice,3,TRUE
halfBloodPrince,22,happy,3,TRUE
halfBloodPrince,22,broke,-1,FALSE
halfBloodPrince,22,knock,NA,FALSE
halfBloodPrince,22,somber,-2,FALSE
halfBloodPrince,22,grave,-2,NA
halfBloodPrince,22,loss,-3,FALSE
halfBloodPrince,22,nice,3,TRUE
halfBloodPrince,22,detention,-2,NA
halfBloodPrince,22,sad,-2,FALSE
halfBloodPrince,22,sad,-2,FALSE
halfBloodPrince,22,poor,-2,FALSE
halfBloodPrince,22,glistening,NA,TRUE
halfBloodPrince,22,spilling,NA,FALSE
halfBloodPrince,22,illuminate,NA,TRUE
halfBloodPrince,22,lying,NA,FALSE
halfBloodPrince,22,magnificent,NA,TRUE
halfBloodPrince,22,huge,1,NA
halfBloodPrince,22,motionless,NA,FALSE
halfBloodPrince,22,bent,NA,FALSE
halfBloodPrince,22,appreciates,2,TRUE
halfBloodPrince,22,tears,-2,NA
halfBloodPrince,22,leaking,NA,FALSE
halfBloodPrince,22,dear,2,NA
halfBloodPrince,22,revere,NA,TRUE
halfBloodPrince,22,dark,NA,FALSE
halfBloodPrince,22,horrible,-3,FALSE
halfBloodPrince,22,cry,-1,FALSE
halfBloodPrince,22,difficult,-1,FALSE
halfBloodPrince,22,reach,1,NA
halfBloodPrince,22,venom,NA,FALSE
halfBloodPrince,22,satisfied,2,TRUE
halfBloodPrince,22,slow,NA,FALSE
halfBloodPrince,22,impressive,3,TRUE
halfBloodPrince,22,faithful,3,TRUE
halfBloodPrince,22,forget,-1,NA
halfBloodPrince,22,decay,NA,FALSE
halfBloodPrince,22,spirit,1,NA
halfBloodPrince,22,quiet,NA,TRUE
halfBloodPrince,22,flourish,NA,TRUE
halfBloodPrince,22,solace,NA,TRUE
halfBloodPrince,22,loss,-3,FALSE
halfBloodPrince,22,collapsed,-2,NA
halfBloodPrince,22,crying,-2,NA
halfBloodPrince,22,huge,1,NA
halfBloodPrince,22,fell,NA,FALSE
halfBloodPrince,22,crash,-2,FALSE
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,smooth,NA,TRUE
halfBloodPrince,22,poison,-2,FALSE
halfBloodPrince,22,poor,-2,FALSE
halfBloodPrince,22,abuse,-3,FALSE
halfBloodPrince,22,sweet,2,TRUE
halfBloodPrince,22,darkened,NA,FALSE
halfBloodPrince,22,contrived,NA,FALSE
halfBloodPrince,22,blamed,-2,NA
halfBloodPrince,22,hung,NA,FALSE
halfBloodPrince,22,bright,1,TRUE
halfBloodPrince,22,yeah,1,NA
halfBloodPrince,22,dear,2,NA
halfBloodPrince,22,worth,2,TRUE
halfBloodPrince,22,dead,-3,FALSE
halfBloodPrince,22,strong,2,TRUE
halfBloodPrince,22,carefully,2,NA
halfBloodPrince,22,treasures,2,NA
halfBloodPrince,22,plentiful,NA,TRUE
halfBloodPrince,22,questioned,-1,NA
halfBloodPrince,22,flattering,NA,TRUE
halfBloodPrince,22,stopped,-1,NA
halfBloodPrince,22,happily,NA,TRUE
halfBloodPrince,22,fast,NA,TRUE
halfBloodPrince,22,charm,3,TRUE
halfBloodPrince,22,laughable,NA,FALSE
halfBloodPrince,22,unnoticed,NA,FALSE
halfBloodPrince,22,slug,NA,FALSE
halfBloodPrince,22,illegal,-3,FALSE
halfBloodPrince,22,extravagant,NA,FALSE
